Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,57,215
Andrej Babiš,ANO,M,57,215
Andrea Babišová,ANO,M,57,215
Ondřej Babka,ANO,A,57,215
Margita Balaštíková,ANO,M,57,215
Josef Bělica,ANO,Z,57,215
Stanislav Berkovec,ANO,Z,57,215
Jiří Bláha,ANO,M,57,215
Irena Blažková,ANO,M,57,215
Richard Brabec,ANO,N,57,215
Milan Brázdil,ANO,Z,57,215
Andrea Brzobohatá,ANO,Z,57,215
Jaroslav Bžoch,ANO,Z,57,215
Monika Červíčková,ANO,Z,57,215
Klára Dostálová,ANO,M,57,215
Lenka Dražilová,ANO,M,57,215
Jaroslav Faltýnek,ANO,Z,57,215
Kamal Farhan,ANO,Z,57,215
Milan Feranec,ANO,Z,57,215
Eva Fialová,ANO,Z,57,215
Stanislav Fridrich,ANO,M,57,215
Josef Hájek,ANO,N,57,215
Milan Hnilička,ANO,M,57,215
Ivan Jáč,ANO,Z,57,215
Miloslav Janulík,ANO,M,57,215
Aleš Juchelka,ANO,Z,57,215
Pavel Juříček,ANO,M,57,215
Iva Kalátová,ANO,M,57,215
Adam Kalous,ANO,Z,57,215
David Kasal,ANO,M,57,215
Tomáš Kohoutek,ANO,M,57,215
Martin Kolovratník,ANO,Z,57,215
Barbora Kořanová,ANO,Z,57,215
Josef Kott,ANO,Z,57,215
Robert Králíček,ANO,Z,57,215
Roman Kubíček,ANO,Z,57,215
Jan Kubík,ANO,Z,57,215
Jaroslav Kytýr,ANO,M,57,215
Taťána Malá,ANO,Z,57,215
Přemysl Mališ,ANO,Z,57,215
Jiří Mašek,ANO,M,57,215
Eva Matyášová,ANO,Z,57,215
Marcela Melková,ANO,Z,57,215
Jana Mračková Vildumetzová,ANO,N,57,215
Patrik Nacher,ANO,Z,57,215
Marek Novák,ANO,Z,57,215
Monika Oborná,ANO,Z,57,215
Ladislav Okleštěk,ANO,M,57,215
Zuzana Ožanová,ANO,M,57,215
Jana Pastuchová,ANO,M,57,215
František Petrtýl,ANO,M,57,215
Pavel Plzák,ANO,M,57,215
Milan Pour,ANO,M,57,215
David Pražák,ANO,Z,57,215
Věra Procházková,ANO,M,57,215
Pavel Pustějovský,ANO,Z,57,215
Karel Rais,ANO,M,57,215
Michal Ratiborský,ANO,Z,57,215
Jan Richter,ANO,M,57,215
Miloslava Rutová,ANO,M,57,215
Pavel Růžička,ANO,M,57,215
Jan Řehounek,ANO,M,57,215
Petr Sadovský,ANO,M,57,215
Jan Schiller,ANO,Z,57,215
