Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,44,1
Andrej Babiš,ANO,M,44,1
Andrea Babišová,ANO,M,44,1
Ondřej Babka,ANO,A,44,1
Margita Balaštíková,ANO,M,44,1
Josef Bělica,ANO,M,44,1
Stanislav Berkovec,ANO,A,44,1
Jiří Bláha,ANO,M,44,1
Richard Brabec,ANO,M,44,1
Milan Brázdil,ANO,A,44,1
Andrea Brzobohatá,ANO,M,44,1
Jaroslav Bžoch,ANO,M,44,1
Monika Červíčková,ANO,A,44,1
Klára Dostálová,ANO,A,44,1
Lenka Dražilová,ANO,A,44,1
Jaroslav Faltýnek,ANO,A,44,1
Kamal Farhan,ANO,A,44,1
Milan Feranec,ANO,A,44,1
Eva Fialová,ANO,A,44,1
Stanislav Fridrich,ANO,M,44,1
Josef Hájek,ANO,M,44,1
Milan Hnilička,ANO,M,44,1
Ivan Jáč,ANO,M,44,1
Miloslav Janulík,ANO,M,44,1
Aleš Juchelka,ANO,A,44,1
Pavel Juříček,ANO,A,44,1
Iva Kalátová,ANO,M,44,1
Adam Kalous,ANO,A,44,1
David Kasal,ANO,A,44,1
Tomáš Kohoutek,ANO,A,44,1
Martin Kolovratník,ANO,M,44,1
Barbora Kořanová,ANO,A,44,1
Josef Kott,ANO,M,44,1
Robert Králíček,ANO,A,44,1
Roman Kubíček,ANO,A,44,1
Jan Kubík,ANO,M,44,1
Jaroslav Kytýr,ANO,A,44,1
Taťána Malá,ANO,M,44,1
Přemysl Mališ,ANO,A,44,1
Jiří Mašek,ANO,M,44,1
Eva Matyášová,ANO,M,44,1
Marcela Melková,ANO,A,44,1
Jana Mračková Vildumetzová,ANO,M,44,1
Patrik Nacher,ANO,A,44,1
Marek Novák,ANO,A,44,1
Monika Oborná,ANO,A,44,1
Ladislav Okleštěk,ANO,M,44,1
Zuzana Ožanová,ANO,A,44,1
Jana Pastuchová,ANO,A,44,1
František Petrtýl,ANO,A,44,1
Pavel Plzák,ANO,M,44,1
Milan Pour,ANO,M,44,1
David Pražák,ANO,A,44,1
Věra Procházková,ANO,M,44,1
Pavel Pustějovský,ANO,M,44,1
Karel Rais,ANO,A,44,1
Michal Ratiborský,ANO,M,44,1
Jan Richter,ANO,M,44,1
Miloslava Rutová,ANO,M,44,1
Pavel Růžička,ANO,A,44,1
Jan Řehounek,ANO,M,44,1
Petr Sadovský,ANO,A,44,1
Jan Schiller,ANO,A,44,1
Pavel Staněk,ANO,M,44,1
Jiří Strýček,ANO,A,44,1
Karla Šlechtová,ANO,M,44,1
Julius Špičák,ANO,A,44,1
David Štolpa,ANO,A,44,1
Karel Tureček,ANO,M,44,1
Helena Válková,ANO,M,44,1
Petr Venhoda,ANO,M,44,1
Adam Vojtěch,ANO,A,44,1
Jan Volný,ANO,M,44,1
Radek Vondráček,ANO,A,44,1
Ivo Vondrák,ANO,M,44,1
Petr Vrána,ANO,M,44,1
Rostislav Vyzula,ANO,A,44,1
Radek Zlesák,ANO,M,44,1
Ivan Adamec,ODS,M,44,1
Jan Bauer,ODS,M,44,1
Martin Baxa,ODS,A,44,1
Petr Beitl,ODS,M,44,1
Marek Benda,ODS,A,44,1
Petr Bendl,ODS,A,44,1
Stanislav Blaha,ODS,A,44,1
Pavel Blažek,ODS,Z,44,1
Jana Černochová,ODS,A,44,1
Petr Fiala,ODS,A,44,1
Jakub Janda,ODS,M,44,1
Karel Krejza,ODS,A,44,1
Martin Kupka,ODS,A,44,1
Jaroslav Martinů,ODS,M,44,1
Ilona Mauritzová,ODS,M,44,1
Vojtěch Munzar,ODS,A,44,1
Miroslava Němcová,ODS,M,44,1
Jan Skopeček,ODS,A,44,1
Zbyněk Stanjura,ODS,M,44,1
Bohuslav Svoboda,ODS,M,44,1
Jiří Ventruba,ODS,M,44,1
Jan Zahradník,ODS,M,44,1
Pavel Žáček,ODS,M,44,1
Dana Balcarová,Piráti,M,44,1
Lukáš Bartoň,Piráti,A,44,1
Ivan Bartoš,Piráti,A,44,1
Lukáš Černohorský,Piráti,M,44,1
František Elfmark,Piráti,M,44,1
Mikuláš Ferjenčík,Piráti,A,44,1
Radek Holomčík,Piráti,M,44,1
Martin Jiránek,Piráti,A,44,1
Lukáš Kolářík,Piráti,Z,44,1
František Kopřiva,Piráti,A,44,1
Lenka Kozlová,Piráti,M,44,1
Jan Lipavský,Piráti,A,44,1
Tomáš Martínek,Piráti,A,44,1
Jakub Michálek,Piráti,A,44,1
František Navrkal,Piráti,M,44,1
Vojtěch Pikal,Piráti,M,44,1
Ondřej Polanský,Piráti,M,44,1
Jan Pošvář,Piráti,M,44,1
Ondřej Profant,Piráti,M,44,1
Olga Richterová,Piráti,M,44,1
Petr Třešňák,Piráti,A,44,1
Tomáš Vymazal,Piráti,M,44,1
Jaroslav Dvořák,SPD,M,44,1
Radim Fiala,SPD,A,44,1
Jaroslav Foldyna,SPD,M,44,1
Jaroslav Holík,SPD,M,44,1
Jan Hrnčíř,SPD,A,44,1
Tereza Hyťhová,SPD,A,44,1
Monika Jarošová,SPD,A,44,1
Pavel Jelínek,SPD,M,44,1
Jiří Kobza,SPD,M,44,1
Jiří Kohoutek,SPD,M,44,1
Radek Koten,SPD,M,44,1
Jana Levová,SPD,M,44,1
Karla Maříková,SPD,A,44,1
Tomio Okamura,SPD,A,44,1
Zdeněk Podal,SPD,M,44,1
Miloslav Rozner,SPD,A,44,1
Radek Rozvoral,SPD,A,44,1
Lucie Šafránková,SPD,A,44,1
Lubomír Španěl,SPD,M,44,1
Radovan Vích,SPD,A,44,1
Jiří Běhounek,ČSSD,M,44,1
Jan Birke,ČSSD,M,44,1
Petr Dolínek,ČSSD,A,44,1
Alena Gajdůšková,ČSSD,A,44,1
Jan Hamáček,ČSSD,M,44,1
Tomáš Hanzel,ČSSD,A,44,1
Jan Chvojka,ČSSD,A,44,1
Roman Onderka,ČSSD,M,44,1
Roman Sklenák,ČSSD,M,44,1
Antonín Staněk,ČSSD,A,44,1
Kateřina Valachová,ČSSD,A,44,1
Ondřej Veselý,ČSSD,A,44,1
Václav Votava,ČSSD,M,44,1
Lubomír Zaorálek,ČSSD,M,44,1
Hana Aulická Jírovcová,KSČM,M,44,1
Alexander Černý,KSČM,M,44,1
Jiří Dolejš,KSČM,A,44,1
Vojtěch Filip,KSČM,A,44,1
Miroslav Grebeníček,KSČM,M,44,1
Stanislav Grospič,KSČM,M,44,1
Pavel Kováčik,KSČM,A,44,1
Leo Luzar,KSČM,A,44,1
Květa Matušovská,KSČM,M,44,1
Zdeněk Ondráček,KSČM,A,44,1
Daniel Pawlas,KSČM,M,44,1
Marie Pěnčíková,KSČM,M,44,1
Ivo Pojezný,KSČM,M,44,1
Jiří Valenta,KSČM,A,44,1
Miloslava Vostrá,KSČM,A,44,1
Jan Bartošek,KDU-ČSL,A,44,1
Pavel Bělobrádek,KDU-ČSL,M,44,1
Ondřej Benešík,KDU-ČSL,M,44,1
Jan Čižinský,KDU-ČSL,M,44,1
Pavla Golasowská,KDU-ČSL,M,44,1
Stanislav Juránek,KDU-ČSL,M,44,1
Marian Jurečka,KDU-ČSL,A,44,1
Vít Kaňkovský,KDU-ČSL,A,44,1
Jiří Mihola,KDU-ČSL,M,44,1
Marek Výborný,KDU-ČSL,A,44,1
Dominik Feri,TOP09,A,44,1
Miroslav Kalousek,TOP09,M,44,1
Helena Langšádlová,TOP09,M,44,1
Markéta Pekarová Adamová,TOP09,A,44,1
Karel Schwarzenberg,TOP09,M,44,1
František Vácha,TOP09,M,44,1
Vlastimil Válek,TOP09,M,44,1
Jan Farský,STAN,A,44,1
Petr Gazdík,STAN,Z,44,1
Věra Kovářová,STAN,M,44,1
Jana Krutáková,STAN,M,44,1
Petr Pávek,STAN,M,44,1
Vít Rakušan,STAN,M,44,1
Marian Bojko,Nezařaz,M,44,1
Václav Klaus,Nezařaz,M,44,1
Zuzana Majerová Zahradníková,Nezařaz,M,44,1
Ivana Nevludová,Nezařaz,M,44,1
Lubomír Volný,Nezařaz,M,44,1
