Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,55,24
Andrej Babiš,ANO,A,55,24
Andrea Babišová,ANO,A,55,24
Ondřej Babka,ANO,A,55,24
Margita Balaštíková,ANO,M,55,24
Josef Bělica,ANO,M,55,24
Stanislav Berkovec,ANO,A,55,24
Jiří Bláha,ANO,M,55,24
Richard Brabec,ANO,0,55,24
Milan Brázdil,ANO,A,55,24
Andrea Brzobohatá,ANO,A,55,24
Jaroslav Bžoch,ANO,A,55,24
Monika Červíčková,ANO,Z,55,24
Klára Dostálová,ANO,A,55,24
Lenka Dražilová,ANO,0,55,24
Jaroslav Faltýnek,ANO,A,55,24
Kamal Farhan,ANO,A,55,24
Milan Feranec,ANO,A,55,24
Eva Fialová,ANO,0,55,24
Stanislav Fridrich,ANO,M,55,24
Josef Hájek,ANO,Z,55,24
Milan Hnilička,ANO,A,55,24
Ivan Jáč,ANO,M,55,24
Miloslav Janulík,ANO,A,55,24
Aleš Juchelka,ANO,A,55,24
Pavel Juříček,ANO,M,55,24
Iva Kalátová,ANO,Z,55,24
Adam Kalous,ANO,A,55,24
David Kasal,ANO,0,55,24
Tomáš Kohoutek,ANO,A,55,24
Martin Kolovratník,ANO,A,55,24
Barbora Kořanová,ANO,M,55,24
Josef Kott,ANO,Z,55,24
Robert Králíček,ANO,0,55,24
Roman Kubíček,ANO,A,55,24
Jan Kubík,ANO,A,55,24
Jaroslav Kytýr,ANO,A,55,24
Taťána Malá,ANO,M,55,24
Přemysl Mališ,ANO,A,55,24
Jiří Mašek,ANO,Z,55,24
Eva Matyášová,ANO,M,55,24
Marcela Melková,ANO,0,55,24
Jana Mračková Vildumetzová,ANO,A,55,24
Patrik Nacher,ANO,0,55,24
Marek Novák,ANO,A,55,24
Monika Oborná,ANO,A,55,24
Ladislav Okleštěk,ANO,M,55,24
Zuzana Ožanová,ANO,A,55,24
Jana Pastuchová,ANO,M,55,24
František Petrtýl,ANO,A,55,24
Pavel Plzák,ANO,M,55,24
Milan Pour,ANO,A,55,24
David Pražák,ANO,A,55,24
Věra Procházková,ANO,M,55,24
Pavel Pustějovský,ANO,A,55,24
Karel Rais,ANO,A,55,24
Michal Ratiborský,ANO,A,55,24
Jan Richter,ANO,M,55,24
Miloslava Rutová,ANO,A,55,24
Pavel Růžička,ANO,A,55,24
Jan Řehounek,ANO,A,55,24
Petr Sadovský,ANO,A,55,24
Jan Schiller,ANO,A,55,24
Pavel Staněk,ANO,A,55,24
Jiří Strýček,ANO,A,55,24
Karla Šlechtová,ANO,M,55,24
Julius Špičák,ANO,M,55,24
David Štolpa,ANO,A,55,24
Karel Tureček,ANO,A,55,24
Helena Válková,ANO,A,55,24
Petr Venhoda,ANO,A,55,24
Adam Vojtěch,ANO,M,55,24
Jan Volný,ANO,A,55,24
Radek Vondráček,ANO,A,55,24
Ivo Vondrák,ANO,M,55,24
Petr Vrána,ANO,M,55,24
Rostislav Vyzula,ANO,A,55,24
Radek Zlesák,ANO,A,55,24
Ivan Adamec,ODS,0,55,24
Jan Bauer,ODS,M,55,24
