Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,38,235
Andrej Babiš,ANO,M,38,235
Andrea Babišová,ANO,A,38,235
Ondřej Babka,ANO,A,38,235
Margita Balaštíková,ANO,A,38,235
Josef Bělica,ANO,A,38,235
Stanislav Berkovec,ANO,A,38,235
Jiří Bláha,ANO,A,38,235
Richard Brabec,ANO,A,38,235
Milan Brázdil,ANO,A,38,235
Andrea Brzobohatá,ANO,A,38,235
Jaroslav Bžoch,ANO,A,38,235
Monika Červíčková,ANO,A,38,235
Klára Dostálová,ANO,A,38,235
Lenka Dražilová,ANO,A,38,235
Jaroslav Faltýnek,ANO,A,38,235
Kamal Farhan,ANO,A,38,235
Milan Feranec,ANO,A,38,235
Eva Fialová,ANO,A,38,235
Stanislav Fridrich,ANO,A,38,235
Josef Hájek,ANO,A,38,235
Milan Hnilička,ANO,A,38,235
Ivan Jáč,ANO,A,38,235
Miloslav Janulík,ANO,A,38,235
Aleš Juchelka,ANO,A,38,235
Pavel Juříček,ANO,A,38,235
Iva Kalátová,ANO,A,38,235
Adam Kalous,ANO,A,38,235
David Kasal,ANO,M,38,235
Tomáš Kohoutek,ANO,A,38,235
Martin Kolovratník,ANO,A,38,235
Barbora Kořanová,ANO,A,38,235
Josef Kott,ANO,A,38,235
Robert Králíček,ANO,A,38,235
Roman Kubíček,ANO,A,38,235
Jan Kubík,ANO,A,38,235
Jaroslav Kytýr,ANO,A,38,235
Taťána Malá,ANO,A,38,235
Přemysl Mališ,ANO,A,38,235
Jiří Mašek,ANO,A,38,235
Eva Matyášová,ANO,A,38,235
Marcela Melková,ANO,A,38,235
Jana Mračková Vildumetzová,ANO,A,38,235
Patrik Nacher,ANO,A,38,235
Marek Novák,ANO,A,38,235
Monika Oborná,ANO,A,38,235
Ladislav Okleštěk,ANO,A,38,235
Zuzana Ožanová,ANO,A,38,235
Jana Pastuchová,ANO,A,38,235
František Petrtýl,ANO,A,38,235
Pavel Plzák,ANO,A,38,235
Milan Pour,ANO,A,38,235
David Pražák,ANO,A,38,235
Věra Procházková,ANO,A,38,235
Pavel Pustějovský,ANO,A,38,235
Karel Rais,ANO,A,38,235
Michal Ratiborský,ANO,A,38,235
Jan Richter,ANO,A,38,235
Miloslava Rutová,ANO,A,38,235
Pavel Růžička,ANO,A,38,235
Jan Řehounek,ANO,A,38,235
Petr Sadovský,ANO,A,38,235
Jan Schiller,ANO,A,38,235
Pavel Staněk,ANO,A,38,235
Jiří Strýček,ANO,A,38,235
Karla Šlechtová,ANO,A,38,235
Julius Špičák,ANO,A,38,235
David Štolpa,ANO,A,38,235
Karel Tureček,ANO,A,38,235
Helena Válková,ANO,A,38,235
Petr Venhoda,ANO,A,38,235
Adam Vojtěch,ANO,A,38,235
Jan Volný,ANO,A,38,235
Radek Vondráček,ANO,A,38,235
Ivo Vondrák,ANO,A,38,235
Petr Vrána,ANO,A,38,235
Rostislav Vyzula,ANO,A,38,235
Radek Zlesák,ANO,A,38,235
Ivan Adamec,ODS,A,38,235
Jan Bauer,ODS,A,38,235
Martin Baxa,ODS,A,38,235
Petr Beitl,ODS,A,38,235
Marek Benda,ODS,A,38,235
Petr Bendl,ODS,Z,38,235
Stanislav Blaha,ODS,A,38,235
Pavel Blažek,ODS,A,38,235
Jana Černochová,ODS,A,38,235
Petr Fiala,ODS,A,38,235
Jakub Janda,ODS,A,38,235
Karel Krejza,ODS,A,38,235
Martin Kupka,ODS,A,38,235
Jaroslav Martinů,ODS,A,38,235
Ilona Mauritzová,ODS,A,38,235
Vojtěch Munzar,ODS,A,38,235
Miroslava Němcová,ODS,A,38,235
Jan Skopeček,ODS,A,38,235
Zbyněk Stanjura,ODS,0,38,235
Bohuslav Svoboda,ODS,A,38,235
Jiří Ventruba,ODS,A,38,235
Jan Zahradník,ODS,A,38,235
Pavel Žáček,ODS,A,38,235
Dana Balcarová,Piráti,A,38,235
Lukáš Bartoň,Piráti,A,38,235
Ivan Bartoš,Piráti,A,38,235
Lukáš Černohorský,Piráti,A,38,235
František Elfmark,Piráti,A,38,235
Mikuláš Ferjenčík,Piráti,A,38,235
Radek Holomčík,Piráti,A,38,235
Martin Jiránek,Piráti,A,38,235
