Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,28,874
Andrej Babiš,ANO,Z,28,874
Andrea Babišová,ANO,N,28,874
Margita Balaštíková,ANO,N,28,874
Josef Bělica,ANO,N,28,874
Stanislav Berkovec,ANO,N,28,874
Jiří Bláha,ANO,N,28,874
Richard Brabec,ANO,N,28,874
Milan Brázdil,ANO,N,28,874
Andrea Brzobohatá,ANO,N,28,874
Jaroslav Bžoch,ANO,N,28,874
Monika Červíčková,ANO,N,28,874
Klára Dostálová,ANO,Z,28,874
Lenka Dražilová,ANO,N,28,874
Jaroslav Faltýnek,ANO,N,28,874
Kamal Farhan,ANO,N,28,874
Milan Feranec,ANO,N,28,874
Eva Fialová,ANO,N,28,874
Stanislav Fridrich,ANO,N,28,874
Josef Hájek,ANO,Z,28,874
Milan Hnilička,ANO,N,28,874
Ivan Jáč,ANO,N,28,874
Miloslav Janulík,ANO,N,28,874
Aleš Juchelka,ANO,N,28,874
Pavel Juříček,ANO,N,28,874
Iva Kalátová,ANO,N,28,874
Adam Kalous,ANO,N,28,874
David Kasal,ANO,N,28,874
Tomáš Kohoutek,ANO,N,28,874
Martin Kolovratník,ANO,Z,28,874
Barbora Kořanová,ANO,N,28,874
Josef Kott,ANO,N,28,874
Robert Králíček,ANO,Z,28,874
Roman Kubíček,ANO,N,28,874
Jan Kubík,ANO,N,28,874
Jaroslav Kytýr,ANO,N,28,874
Taťána Malá,ANO,Z,28,874
Přemysl Mališ,ANO,N,28,874
Jiří Mašek,ANO,N,28,874
Eva Matyášová,ANO,N,28,874
Radka Maxová,ANO,N,28,874
Marcela Melková,ANO,N,28,874
Jana Mračková Vildumetzová,ANO,N,28,874
Patrik Nacher,ANO,N,28,874
Marek Novák,ANO,N,28,874
Monika Oborná,ANO,N,28,874
Ladislav Okleštěk,ANO,N,28,874
Zuzana Ožanová,ANO,N,28,874
Jana Pastuchová,ANO,N,28,874
František Petrtýl,ANO,N,28,874
Pavel Plzák,ANO,N,28,874
Milan Pour,ANO,N,28,874
David Pražák,ANO,N,28,874
Věra Procházková,ANO,N,28,874
Pavel Pustějovský,ANO,N,28,874
Karel Rais,ANO,M,28,874
Michal Ratiborský,ANO,N,28,874
Jan Richter,ANO,N,28,874
Miloslava Rutová,ANO,N,28,874
Pavel Růžička,ANO,N,28,874
Jan Řehounek,ANO,N,28,874
Petr Sadovský,ANO,N,28,874
Jan Schiller,ANO,N,28,874
Pavel Staněk,ANO,Z,28,874
Jiří Strýček,ANO,N,28,874
Karla Šlechtová,ANO,N,28,874
