Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,24,76
Andrej Babiš,ANO,M,24,76
Andrea Babišová,ANO,M,24,76
Margita Balaštíková,ANO,A,24,76
Josef Bělica,ANO,A,24,76
Stanislav Berkovec,ANO,A,24,76
Jiří Bláha,ANO,A,24,76
Richard Brabec,ANO,M,24,76
Milan Brázdil,ANO,A,24,76
Andrea Brzobohatá,ANO,A,24,76
Jaroslav Bžoch,ANO,A,24,76
Monika Červíčková,ANO,A,24,76
Klára Dostálová,ANO,A,24,76
Lenka Dražilová,ANO,A,24,76
Jaroslav Faltýnek,ANO,A,24,76
Kamal Farhan,ANO,A,24,76
Milan Feranec,ANO,A,24,76
Eva Fialová,ANO,A,24,76
Stanislav Fridrich,ANO,A,24,76
Josef Hájek,ANO,A,24,76
Milan Hnilička,ANO,A,24,76
Ivan Jáč,ANO,M,24,76
Miloslav Janulík,ANO,M,24,76
Aleš Juchelka,ANO,A,24,76
Pavel Juříček,ANO,A,24,76
Adam Kalous,ANO,A,24,76
David Kasal,ANO,A,24,76
Tomáš Kohoutek,ANO,A,24,76
Martin Kolovratník,ANO,M,24,76
Barbora Kořanová,ANO,A,24,76
Josef Kott,ANO,A,24,76
Robert Králíček,ANO,A,24,76
Roman Kubíček,ANO,A,24,76
Jan Kubík,ANO,A,24,76
Jaroslav Kytýr,ANO,M,24,76
Taťána Malá,ANO,A,24,76
Přemysl Mališ,ANO,A,24,76
Jiří Mašek,ANO,A,24,76
Eva Matyášová,ANO,A,24,76
Radka Maxová,ANO,A,24,76
Marcela Melková,ANO,A,24,76
Jana Mračková Vildumetzová,ANO,A,24,76
Patrik Nacher,ANO,A,24,76
Marek Novák,ANO,A,24,76
Monika Oborná,ANO,A,24,76
Ladislav Okleštěk,ANO,0,24,76
Zuzana Ožanová,ANO,A,24,76
Jana Pastuchová,ANO,A,24,76
František Petrtýl,ANO,A,24,76
Pavel Plzák,ANO,A,24,76
Milan Pour,ANO,A,24,76
David Pražák,ANO,A,24,76
Věra Procházková,ANO,A,24,76
Pavel Pustějovský,ANO,A,24,76
Karel Rais,ANO,A,24,76
Michal Ratiborský,ANO,A,24,76
Jan Richter,ANO,A,24,76
Miloslava Rutová,ANO,A,24,76
Pavel Růžička,ANO,A,24,76
Jan Řehounek,ANO,M,24,76
Petr Sadovský,ANO,A,24,76
Jan Schiller,ANO,0,24,76
Pavel Staněk,ANO,A,24,76
Jiří Strýček,ANO,A,24,76
Karla Šlechtová,ANO,A,24,76
Julius Špičák,ANO,A,24,76
David Štolpa,ANO,A,24,76
Dan Ťok,ANO,M,24,76
Karel Tureček,ANO,A,24,76
Helena Válková,ANO,A,24,76
Petr Venhoda,ANO,A,24,76
Adam Vojtěch,ANO,0,24,76
Jan Volný,ANO,Z,24,76
Radek Vondráček,ANO,A,24,76
Ivo Vondrák,ANO,A,24,76
Petr Vrána,ANO,M,24,76
Rostislav Vyzula,ANO,A,24,76
Radek Zlesák,ANO,A,24,76
Ivan Adamec,ODS,Z,24,76
Jan Bauer,ODS,Z,24,76
Martin Baxa,ODS,Z,24,76
Petr Beitl,ODS,0,24,76
Marek Benda,ODS,Z,24,76
Stanislav Blaha,ODS,Z,24,76
Pavel Blažek,ODS,Z,24,76
Jana Černochová,ODS,Z,24,76
Petr Fiala,ODS,Z,24,76
Jakub Janda,ODS,Z,24,76
Václav Klaus,ODS,Z,24,76
Karel Krejza,ODS,Z,24,76
Martin Kupka,ODS,Z,24,76
Zuzana Majerová Zahradníková,ODS,Z,24,76
Jaroslav Martinů,ODS,Z,24,76
Ilona Mauritzová,ODS,Z,24,76
Vojtěch Munzar,ODS,Z,24,76
Miroslava Němcová,ODS,M,24,76
Jan Skopeček,ODS,0,24,76
Zbyněk Stanjura,ODS,Z,24,76
Bohuslav Svoboda,ODS,Z,24,76
Jiří Ventruba,ODS,Z,24,76
Veronika Vrecionová,ODS,Z,24,76
Jan Zahradník,ODS,Z,24,76
Pavel Žáček,ODS,Z,24,76
Dana Balcarová,Piráti,Z,24,76
Lukáš Bartoň,Piráti,Z,24,76
Ivan Bartoš,Piráti,M,24,76
Lukáš Černohorský,Piráti,Z,24,76
František Elfmark,Piráti,M,24,76
Mikuláš Ferjenčík,Piráti,Z,24,76
Radek Holomčík,Piráti,Z,24,76
Martin Jiránek,Piráti,Z,24,76
Lukáš Kolářík,Piráti,Z,24,76
František Kopřiva,Piráti,M,24,76
Lenka Kozlová,Piráti,Z,24,76
Jan Lipavský,Piráti,Z,24,76
Tomáš Martínek,Piráti,Z,24,76
Jakub Michálek,Piráti,Z,24,76
Mikuláš Peksa,Piráti,Z,24,76
Vojtěch Pikal,Piráti,Z,24,76
Ondřej Polanský,Piráti,Z,24,76
Jan Pošvář,Piráti,0,24,76
Ondřej Profant,Piráti,Z,24,76
Olga Richterová,Piráti,Z,24,76
Petr Třešňák,Piráti,Z,24,76
Tomáš Vymazal,Piráti,0,24,76
Marian Bojko,SPD,Z,24,76
Jaroslav Dvořák,SPD,Z,24,76
Radim Fiala,SPD,Z,24,76
Jaroslav Holík,SPD,Z,24,76
Jan Hrnčíř,SPD,Z,24,76
Tereza Hyťhová,SPD,Z,24,76
Monika Jarošová,SPD,Z,24,76
Pavel Jelínek,SPD,Z,24,76
Jiří Kobza,SPD,M,24,76
Jiří Kohoutek,SPD,Z,24,76
Radek Koten,SPD,Z,24,76
Jana Levová,SPD,Z,24,76
Karla Maříková,SPD,Z,24,76
Ivana Nevludová,SPD,Z,24,76
Tomio Okamura,SPD,Z,24,76
Zdeněk Podal,SPD,Z,24,76
Miloslav Rozner,SPD,Z,24,76
Radek Rozvoral,SPD,Z,24,76
Lucie Šafránková,SPD,Z,24,76
Lubomír Španěl,SPD,Z,24,76
Radovan Vích,SPD,Z,24,76
Lubomír Volný,SPD,Z,24,76
Jiří Běhounek,ČSSD,A,24,76
Jan Birke,ČSSD,M,24,76
Petr Dolínek,ČSSD,A,24,76
Jaroslav Foldyna,ČSSD,A,24,76
Alena Gajdůšková,ČSSD,M,24,76
Jan Hamáček,ČSSD,M,24,76
Tomáš Hanzel,ČSSD,M,24,76
Milan Chovanec,ČSSD,M,24,76
Jan Chvojka,ČSSD,Z,24,76
Roman Onderka,ČSSD,0,24,76
Roman Sklenák,ČSSD,A,24,76
Antonín Staněk,ČSSD,A,24,76
Kateřina Valachová,ČSSD,A,24,76
Ondřej Veselý,ČSSD,A,24,76
Lubomír Zaorálek,ČSSD,A,24,76
Hana Aulická Jírovcová,KSČM,A,24,76
Alexander Černý,KSČM,A,24,76
Jiří Dolejš,KSČM,A,24,76
Vojtěch Filip,KSČM,A,24,76
Miroslav Grebeníček,KSČM,A,24,76
Stanislav Grospič,KSČM,M,24,76
Pavel Kováčik,KSČM,A,24,76
Leo Luzar,KSČM,A,24,76
Květa Matušovská,KSČM,0,24,76
Zdeněk Ondráček,KSČM,A,24,76
Daniel Pawlas,KSČM,A,24,76
Marie Pěnčíková,KSČM,A,24,76
Ivo Pojezný,KSČM,A,24,76
Jiří Valenta,KSČM,M,24,76
Miloslava Vostrá,KSČM,A,24,76
Jan Bartošek,KDU-ČSL,A,24,76
Pavel Bělobrádek,KDU-ČSL,M,24,76
Ondřej Benešík,KDU-ČSL,A,24,76
Jan Čižinský,KDU-ČSL,A,24,76
Pavla Golasowská,KDU-ČSL,A,24,76
Stanislav Juránek,KDU-ČSL,A,24,76
Marian Jurečka,KDU-ČSL,M,24,76
Vít Kaňkovský,KDU-ČSL,A,24,76
Jiří Mihola,KDU-ČSL,M,24,76
Marek Výborný,KDU-ČSL,A,24,76
Dominik Feri,TOP09,A,24,76
Miroslav Kalousek,TOP09,A,24,76
Helena Langšádlová,TOP09,A,24,76
Markéta Pekarová Adamová,TOP09,A,24,76
Karel Schwarzenberg,TOP09,M,24,76
František Vácha,TOP09,A,24,76
Vlastimil Válek,TOP09,M,24,76
Jan Farský,STAN,A,24,76
Petr Gazdík,STAN,A,24,76
Věra Kovářová,STAN,A,24,76
Jana Krutáková,STAN,A,24,76
Petr Pávek,STAN,A,24,76
Vít Rakušan,STAN,A,24,76
