Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,32,50
Andrej Babiš,ANO,M,32,50
Andrea Babišová,ANO,A,32,50
Ondřej Babka,ANO,A,32,50
Margita Balaštíková,ANO,A,32,50
Josef Bělica,ANO,A,32,50
Stanislav Berkovec,ANO,Z,32,50
Jiří Bláha,ANO,M,32,50
Richard Brabec,ANO,A,32,50
Milan Brázdil,ANO,A,32,50
Andrea Brzobohatá,ANO,A,32,50
Jaroslav Bžoch,ANO,A,32,50
Monika Červíčková,ANO,A,32,50
Klára Dostálová,ANO,Z,32,50
Lenka Dražilová,ANO,A,32,50
Jaroslav Faltýnek,ANO,Z,32,50
Kamal Farhan,ANO,A,32,50
Milan Feranec,ANO,A,32,50
Eva Fialová,ANO,A,32,50
Stanislav Fridrich,ANO,A,32,50
Josef Hájek,ANO,A,32,50
Milan Hnilička,ANO,A,32,50
Ivan Jáč,ANO,A,32,50
Miloslav Janulík,ANO,Z,32,50
Aleš Juchelka,ANO,A,32,50
Pavel Juříček,ANO,A,32,50
Iva Kalátová,ANO,A,32,50
Adam Kalous,ANO,A,32,50
David Kasal,ANO,A,32,50
Tomáš Kohoutek,ANO,Z,32,50
Martin Kolovratník,ANO,Z,32,50
Barbora Kořanová,ANO,A,32,50
Josef Kott,ANO,Z,32,50
Robert Králíček,ANO,A,32,50
Roman Kubíček,ANO,A,32,50
Jan Kubík,ANO,A,32,50
Jaroslav Kytýr,ANO,A,32,50
Taťána Malá,ANO,A,32,50
Přemysl Mališ,ANO,A,32,50
Jiří Mašek,ANO,A,32,50
Eva Matyášová,ANO,Z,32,50
Marcela Melková,ANO,A,32,50
Jana Mračková Vildumetzová,ANO,M,32,50
Patrik Nacher,ANO,A,32,50
Marek Novák,ANO,A,32,50
Monika Oborná,ANO,A,32,50
Ladislav Okleštěk,ANO,A,32,50
Zuzana Ožanová,ANO,A,32,50
Jana Pastuchová,ANO,A,32,50
František Petrtýl,ANO,A,32,50
Pavel Plzák,ANO,Z,32,50
Milan Pour,ANO,A,32,50
David Pražák,ANO,A,32,50
Věra Procházková,ANO,A,32,50
Pavel Pustějovský,ANO,A,32,50
Karel Rais,ANO,A,32,50
Michal Ratiborský,ANO,A,32,50
Jan Richter,ANO,Z,32,50
Miloslava Rutová,ANO,M,32,50
Pavel Růžička,ANO,A,32,50
Jan Řehounek,ANO,A,32,50
Petr Sadovský,ANO,A,32,50
Jan Schiller,ANO,Z,32,50
Pavel Staněk,ANO,A,32,50
Jiří Strýček,ANO,A,32,50
Karla Šlechtová,ANO,A,32,50
Julius Špičák,ANO,Z,32,50
David Štolpa,ANO,A,32,50
Karel Tureček,ANO,Z,32,50
Helena Válková,ANO,A,32,50
Petr Venhoda,ANO,M,32,50
Adam Vojtěch,ANO,Z,32,50
Jan Volný,ANO,M,32,50
Radek Vondráček,ANO,Z,32,50
Ivo Vondrák,ANO,A,32,50
Petr Vrána,ANO,A,32,50
Rostislav Vyzula,ANO,A,32,50
Radek Zlesák,ANO,Z,32,50
Ivan Adamec,ODS,A,32,50
Jan Bauer,ODS,A,32,50
Martin Baxa,ODS,M,32,50
Petr Beitl,ODS,M,32,50
Marek Benda,ODS,Z,32,50
Petr Bendl,ODS,A,32,50
Stanislav Blaha,ODS,A,32,50
Pavel Blažek,ODS,Z,32,50
Jana Černochová,ODS,A,32,50
Petr Fiala,ODS,A,32,50
Jakub Janda,ODS,A,32,50
Karel Krejza,ODS,A,32,50
Martin Kupka,ODS,A,32,50
Jaroslav Martinů,ODS,A,32,50
Ilona Mauritzová,ODS,A,32,50
Vojtěch Munzar,ODS,A,32,50
Miroslava Němcová,ODS,A,32,50
Jan Skopeček,ODS,M,32,50
Zbyněk Stanjura,ODS,M,32,50
Bohuslav Svoboda,ODS,A,32,50
Jiří Ventruba,ODS,A,32,50
Jan Zahradník,ODS,A,32,50
Pavel Žáček,ODS,A,32,50
Dana Balcarová,Piráti,Z,32,50
Lukáš Bartoň,Piráti,A,32,50
Ivan Bartoš,Piráti,A,32,50
Lukáš Černohorský,Piráti,A,32,50
František Elfmark,Piráti,A,32,50
Mikuláš Ferjenčík,Piráti,A,32,50
Radek Holomčík,Piráti,Z,32,50
Martin Jiránek,Piráti,A,32,50
Lukáš Kolářík,Piráti,Z,32,50
František Kopřiva,Piráti,A,32,50
Lenka Kozlová,Piráti,Z,32,50
Jan Lipavský,Piráti,A,32,50
Tomáš Martínek,Piráti,A,32,50
Jakub Michálek,Piráti,A,32,50
František Navrkal,Piráti,A,32,50
Vojtěch Pikal,Piráti,A,32,50
Ondřej Polanský,Piráti,A,32,50
Jan Pošvář,Piráti,A,32,50
Ondřej Profant,Piráti,A,32,50
Olga Richterová,Piráti,A,32,50
Petr Třešňák,Piráti,A,32,50
Tomáš Vymazal,Piráti,A,32,50
Jaroslav Dvořák,SPD,A,32,50
Radim Fiala,SPD,0,32,50
Jaroslav Holík,SPD,A,32,50
Jan Hrnčíř,SPD,A,32,50
Tereza Hyťhová,SPD,A,32,50
Monika Jarošová,SPD,A,32,50
Pavel Jelínek,SPD,A,32,50
Jiří Kobza,SPD,A,32,50
Jiří Kohoutek,SPD,A,32,50
Radek Koten,SPD,A,32,50
Jana Levová,SPD,M,32,50
Karla Maříková,SPD,A,32,50
Tomio Okamura,SPD,A,32,50
Zdeněk Podal,SPD,A,32,50
Miloslav Rozner,SPD,A,32,50
Radek Rozvoral,SPD,A,32,50
Lucie Šafránková,SPD,A,32,50
Lubomír Španěl,SPD,Z,32,50
Radovan Vích,SPD,0,32,50
